,gender,match,same_race,age_o,race_o,decision_o,attractiveness_o,sincerity_o,intelligence_o,fun_o,ambition_o,shared_interest_o,like_o,age,field,field_cd,race,race_important,religion_important,from,goal,frequency_of_date,frequency_go_out,career,career_c,decision,attractiveness,sincerity,intelligence,fun,ambition,shared_interest,length,you_call,them_cal
6328,Male,No,Yes,25.0,European/Caucasion-American,No,7.0,7.0,7.0,7.0,8.0,7.0,6.0,27.0,Business,Business/Econ/Finance,European/Caucasion-American,8.0,8.0,"Austin, TX",Seemed like a fan night out,Once a month,Several times a week,business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,5.0,5.0,8.0,2.0,4.0,,,
6329,Male,No,Yes,24.0,European/Caucasion-American,No,6.0,8.0,8.0,7.0,8.0,6.0,4.0,27.0,Business,Business/Econ/Finance,European/Caucasion-American,8.0,8.0,"Austin, TX",Seemed like a fan night out,Once a month,Several times a week,business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,2.0,3.0,4.0,5.0,1.0,,,
6330,Male,Yes,Yes,21.0,European/Caucasion-American,Yes,7.0,10.0,10.0,10.0,,9.0,8.0,27.0,Business,Business/Econ/Finance,European/Caucasion-American,8.0,8.0,"Austin, TX",Seemed like a fan night out,Once a month,Several times a week,business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,7.0,5.0,8.0,4.0,10.0,5.0,,,
6331,Male,No,No,30.0,Asian/Pacific Islander/Asian-American,Yes,8.0,6.0,8.0,6.0,6.0,,6.0,27.0,Business,Business/Econ/Finance,European/Caucasion-American,8.0,8.0,"Austin, TX",Seemed like a fan night out,Once a month,Several times a week,business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,2.0,1.0,3.0,5.0,10.0,1.0,,,
6332,Male,Yes,Yes,28.0,European/Caucasion-American,Yes,7.0,9.0,8.0,8.0,6.0,6.0,7.0,27.0,Business,Business/Econ/Finance,European/Caucasion-American,8.0,8.0,"Austin, TX",Seemed like a fan night out,Once a month,Several times a week,business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,7.0,8.0,8.0,4.0,5.0,8.0,,,
6333,Male,No,Yes,26.0,European/Caucasion-American,Yes,9.0,9.0,10.0,8.0,9.0,7.0,9.0,27.0,Business,Business/Econ/Finance,European/Caucasion-American,8.0,8.0,"Austin, TX",Seemed like a fan night out,Once a month,Several times a week,business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,10.0,5.0,6.0,6.0,5.0,,,
6334,Male,No,Yes,22.0,European/Caucasion-American,No,7.0,8.0,7.0,7.0,6.0,5.0,5.0,27.0,Business,Business/Econ/Finance,European/Caucasion-American,8.0,8.0,"Austin, TX",Seemed like a fan night out,Once a month,Several times a week,business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,9.0,8.0,2.0,5.0,2.0,,,
6335,Male,No,Yes,24.0,European/Caucasion-American,Yes,7.0,8.0,8.0,6.0,7.0,7.0,7.0,27.0,Business,Business/Econ/Finance,European/Caucasion-American,8.0,8.0,"Austin, TX",Seemed like a fan night out,Once a month,Several times a week,business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,10.0,7.0,3.0,5.0,2.0,,,
6336,Male,No,Yes,33.0,European/Caucasion-American,Yes,8.0,9.0,8.0,8.0,,,8.0,27.0,Business,Business/Econ/Finance,European/Caucasion-American,8.0,8.0,"Austin, TX",Seemed like a fan night out,Once a month,Several times a week,business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,4.0,6.0,8.0,3.0,6.0,2.0,,,
6337,Male,No,No,25.0,Asian/Pacific Islander/Asian-American,Yes,8.0,9.0,9.0,8.0,8.0,5.0,8.0,27.0,Business,Business/Econ/Finance,European/Caucasion-American,8.0,8.0,"Austin, TX",Seemed like a fan night out,Once a month,Several times a week,business,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,3.0,4.0,3.0,2.0,3.0,1.0,,,
6338,Male,No,Yes,38.0,European/Caucasion-American,Yes,8.0,9.0,9.0,8.0,8.0,8.0,9.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,10.0,9.0,8.0,8.0,7.0,Too little,1.0,1.0
6339,Male,No,No,33.0,Black/African American,Yes,7.0,6.0,7.0,6.0,,7.0,7.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,9.0,10.0,5.0,9.0,5.0,Too little,1.0,1.0
6340,Male,No,Yes,24.0,European/Caucasion-American,No,4.0,8.0,8.0,7.0,7.0,6.0,5.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,6.0,7.0,6.0,2.0,5.0,5.0,Too little,1.0,1.0
6341,Male,No,Yes,28.0,European/Caucasion-American,No,6.0,8.0,7.0,7.0,7.0,6.0,5.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,7.0,10.0,7.0,7.0,5.0,5.0,Too little,1.0,1.0
6342,Male,No,Yes,27.0,European/Caucasion-American,No,3.0,4.0,4.0,8.0,,,4.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,7.0,7.0,6.0,6.0,6.0,5.0,Too little,1.0,1.0
6343,Male,No,Yes,23.0,European/Caucasion-American,Yes,10.0,10.0,10.0,10.0,10.0,7.0,5.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,8.0,9.0,7.0,10.0,5.0,5.0,Too little,1.0,1.0
6344,Male,No,Yes,25.0,European/Caucasion-American,Yes,8.0,7.0,8.0,9.0,9.0,9.0,7.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,8.0,10.0,7.0,6.0,5.0,5.0,Too little,1.0,1.0
6345,Male,No,Yes,26.0,European/Caucasion-American,Yes,8.0,8.0,8.0,8.0,8.0,,8.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,10.0,8.0,7.0,6.0,10.0,Too little,1.0,1.0
6346,Male,Yes,Yes,25.0,European/Caucasion-American,Yes,8.0,9.0,9.0,8.0,9.0,8.0,8.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,10.0,10.0,8.0,10.0,6.0,5.0,Too little,1.0,1.0
6347,Male,No,Yes,24.0,European/Caucasion-American,No,6.0,8.0,8.0,8.0,8.0,6.0,5.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,8.0,5.0,6.0,6.0,7.0,1.0,Too little,1.0,1.0
6348,Male,No,Yes,21.0,European/Caucasion-American,No,6.0,8.0,9.0,8.0,10.0,,6.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,10.0,10.0,9.0,8.0,7.0,5.0,Too little,1.0,1.0
6349,Male,No,No,30.0,Asian/Pacific Islander/Asian-American,Yes,8.0,8.0,8.0,8.0,8.0,,8.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,4.0,7.0,7.0,9.0,4.0,5.0,Too little,1.0,1.0
6350,Male,No,Yes,28.0,European/Caucasion-American,No,7.0,8.0,7.0,6.0,7.0,6.0,6.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,6.0,7.0,8.0,6.0,6.0,5.0,Too little,1.0,1.0
6351,Male,No,Yes,26.0,European/Caucasion-American,No,6.0,8.0,9.0,8.0,8.0,6.0,6.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,10.0,8.0,10.0,7.0,5.0,Too little,1.0,1.0
6352,Male,No,Yes,22.0,European/Caucasion-American,Yes,8.0,8.0,8.0,8.0,8.0,7.0,8.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,10.0,7.0,7.0,4.0,5.0,Too little,1.0,1.0
6353,Male,No,Yes,24.0,European/Caucasion-American,No,9.5,7.0,7.0,8.0,9.0,6.0,7.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,6.0,9.0,8.0,7.0,4.0,5.0,Too little,1.0,1.0
6354,Male,No,Yes,33.0,European/Caucasion-American,No,7.0,8.0,9.0,7.0,,8.0,7.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,8.0,10.0,10.0,8.0,9.0,5.0,Too little,1.0,1.0
6355,Male,No,No,25.0,Asian/Pacific Islander/Asian-American,Yes,7.0,8.0,9.0,9.0,8.0,5.0,8.0,34.0,Finance,Business/Econ/Finance,European/Caucasion-American,8.0,2.0,Washington DC,To get a date,Twice a month,Several times a week,M&A Advisory,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,4.0,9.0,8.0,7.0,9.0,5.0,Too little,1.0,1.0
6356,Male,No,Yes,38.0,European/Caucasion-American,No,5.0,7.0,8.0,7.0,9.0,5.0,7.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,8.0,9.0,8.0,7.0,8.0,Just Right,,
6357,Male,No,No,33.0,Black/African American,No,5.0,6.0,7.0,7.0,6.0,5.0,3.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,8.0,7.0,8.0,8.0,8.0,7.0,Just Right,,
6358,Male,No,Yes,24.0,European/Caucasion-American,No,5.0,8.0,7.0,7.0,6.0,5.0,5.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,7.0,8.0,8.0,7.0,6.0,6.0,Just Right,,
6359,Male,No,Yes,28.0,European/Caucasion-American,No,5.0,8.0,8.0,8.0,8.0,8.0,5.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,6.0,8.0,8.0,8.0,7.0,7.0,Just Right,,
6360,Male,Yes,Yes,27.0,European/Caucasion-American,Yes,7.0,7.0,8.0,,,,8.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,8.0,9.0,9.0,8.0,8.0,8.0,Just Right,,
6361,Male,Yes,Yes,23.0,European/Caucasion-American,Yes,8.0,10.0,10.0,10.0,10.0,7.0,7.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,8.0,8.0,8.0,7.0,8.0,8.0,Just Right,,
6362,Male,No,Yes,25.0,European/Caucasion-American,No,6.0,7.0,7.0,7.0,7.0,,7.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,8.0,8.0,7.0,7.0,6.0,Just Right,,
6363,Male,Yes,Yes,26.0,European/Caucasion-American,Yes,9.0,9.0,9.0,8.0,,,8.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,8.0,8.0,8.0,9.0,8.0,7.0,Just Right,,
6364,Male,Yes,Yes,25.0,European/Caucasion-American,Yes,7.0,7.0,8.0,8.0,8.0,7.0,7.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,9.0,8.0,7.0,9.0,9.0,8.0,Just Right,,
6365,Male,No,Yes,24.0,European/Caucasion-American,No,5.0,7.0,8.0,7.0,,5.0,5.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,6.0,5.0,8.0,8.0,8.0,Just Right,,
6366,Male,No,Yes,21.0,European/Caucasion-American,No,5.0,10.0,9.0,5.0,10.0,,7.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,8.0,8.0,9.0,9.0,8.0,7.0,Just Right,,
6367,Male,No,No,30.0,Asian/Pacific Islander/Asian-American,Yes,6.0,8.0,8.0,6.0,8.0,,6.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,6.0,7.0,7.0,8.0,9.0,Just Right,,
6368,Male,No,Yes,28.0,European/Caucasion-American,No,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,8.0,8.0,8.0,9.0,10.0,10.0,Just Right,,
6369,Male,No,Yes,26.0,European/Caucasion-American,No,1.0,3.0,3.0,1.0,8.0,1.0,1.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,8.0,8.0,8.0,8.0,8.0,8.0,Just Right,,
6370,Male,No,Yes,22.0,European/Caucasion-American,No,7.0,8.0,8.0,7.0,8.0,6.0,7.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,8.0,9.0,8.0,8.0,6.0,Just Right,,
6371,Male,No,Yes,24.0,European/Caucasion-American,No,5.0,8.0,9.0,8.0,7.0,8.0,8.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,6.0,6.0,6.0,6.0,6.0,Just Right,,
6372,Male,No,Yes,33.0,European/Caucasion-American,No,6.0,7.0,7.0,7.0,,,7.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,8.0,8.0,9.0,8.0,5.0,Just Right,,
6373,Male,No,No,25.0,Asian/Pacific Islander/Asian-American,Yes,6.0,9.0,8.0,6.0,5.0,5.0,6.0,27.0,business,Business/Econ/Finance,European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Once a month,Twice a week,millionaire,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,6.0,8.0,8.0,7.0,8.0,7.0,Just Right,,
6374,Male,No,Yes,38.0,European/Caucasion-American,No,6.0,7.0,8.0,7.0,8.0,6.0,7.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,7.0,7.0,7.0,6.0,8.0,7.0,Just Right,,
6375,Male,No,No,33.0,Black/African American,Yes,8.0,7.0,7.0,7.0,7.0,4.0,8.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,5.0,7.0,6.0,5.0,5.0,6.0,Just Right,,
6376,Male,No,Yes,24.0,European/Caucasion-American,Yes,7.0,8.0,5.0,6.0,8.0,7.0,8.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,6.0,6.0,6.0,6.0,6.0,6.0,Just Right,,
6377,Male,No,Yes,28.0,European/Caucasion-American,Yes,6.0,8.0,8.0,7.0,8.0,7.0,7.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,7.0,6.0,6.0,5.0,6.0,5.0,Just Right,,
6378,Male,No,Yes,27.0,European/Caucasion-American,Yes,9.0,9.0,10.0,8.0,,,10.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,7.0,7.0,6.0,6.0,6.0,7.0,Just Right,,
6379,Male,No,Yes,23.0,European/Caucasion-American,No,7.0,10.0,10.0,8.0,10.0,7.0,6.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,8.0,8.0,7.0,8.0,8.0,7.0,Just Right,,
6380,Male,No,Yes,25.0,European/Caucasion-American,Yes,7.0,8.0,8.0,8.0,8.0,,7.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,8.0,8.0,7.0,7.0,6.0,6.0,Just Right,,
6381,Male,No,Yes,26.0,European/Caucasion-American,Yes,8.0,8.0,8.0,7.0,,,7.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,6.0,8.0,8.0,7.0,7.0,7.0,Just Right,,
6382,Male,No,Yes,25.0,European/Caucasion-American,No,7.0,8.0,8.0,8.0,7.0,7.0,7.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,9.0,8.0,7.0,7.0,6.0,7.0,Just Right,,
6383,Male,No,Yes,24.0,European/Caucasion-American,No,6.0,7.0,8.0,6.0,6.0,5.0,5.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,7.0,7.0,6.0,6.0,6.0,6.0,Just Right,,
6384,Male,Yes,Yes,21.0,European/Caucasion-American,Yes,7.0,10.0,8.0,6.0,,,6.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,Yes,9.0,8.0,6.0,7.0,6.0,7.0,Just Right,,
6385,Male,No,No,30.0,Asian/Pacific Islander/Asian-American,Yes,6.0,8.0,8.0,8.0,8.0,,8.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,5.0,6.0,7.0,5.0,6.0,6.0,Just Right,,
6386,Male,No,Yes,28.0,European/Caucasion-American,No,5.0,6.0,5.0,5.0,6.0,5.0,6.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,7.0,6.0,7.0,7.0,6.0,6.0,Just Right,,
6387,Male,No,Yes,26.0,European/Caucasion-American,Yes,6.0,8.0,10.0,8.0,8.0,8.0,7.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,7.0,7.0,7.0,6.0,7.0,6.0,Just Right,,
6388,Male,No,Yes,22.0,European/Caucasion-American,No,8.0,8.0,8.0,7.0,7.0,6.0,7.0,26.0,business,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Woburn, MA",Seemed like a fan night out,,Twice a week,Real Estate,Real Estate,No,6.0,8.0,6.0,6.0,6.0,5.0,Just Right,,
